Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,processId,resourceCost,resourceId
732,Activity A,cross_trained_employee-000003,2025-04-02 14:32:00.000,2025-04-02 19:16:23.635,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,71.09847916666666,QBP_DEFAULT_RESOURCE
732,Activity C,cross_trained_employee-000008,2025-04-02 19:16:23.635,2025-04-02 21:22:37.192,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,31.5564875,QBP_DEFAULT_RESOURCE
732,Activity E,cross_trained_employee-000005,2025-04-02 21:22:37.192,2025-04-02 21:39:31.446,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,4.2260583333333335,QBP_DEFAULT_RESOURCE
732,Activity F,cross_trained_employee-000009,2025-04-02 21:22:37.192,2025-04-02 21:27:02.113,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,1.1038375,QBP_DEFAULT_RESOURCE
732,Activity J,cross_trained_employee-000001,2025-04-02 21:39:31.446,2025-04-02 21:52:45.378,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,3.3080499999999997,QBP_DEFAULT_RESOURCE
732,End,,2025-04-02 21:52:45.378,2025-04-02 21:52:45.378,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
734,Start,,2025-04-02 20:32:00.000,2025-04-02 20:32:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
734,Activity A,cross_trained_employee-000003,2025-04-02 20:32:00.000,2025-04-02 22:51:07.884,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,34.782849999999996,QBP_DEFAULT_RESOURCE
734,Activity D,cross_trained_employee-000005,2025-04-02 22:51:07.884,2025-04-02 23:09:29.743,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,4.591079166666666,QBP_DEFAULT_RESOURCE
734,Activity H,cross_trained_employee-000007,2025-04-02 23:09:29.743,2025-04-03 00:08:29.702,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,14.749829166666665,QBP_DEFAULT_RESOURCE
734,Activity I,cross_trained_employee-000001,2025-04-03 00:08:29.702,2025-04-03 07:30:09.714,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,110.16671666666666,QBP_DEFAULT_RESOURCE
734,Activity J,cross_trained_employee-000004,2025-04-03 07:30:09.714,2025-04-03 14:23:36.724,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,103.36254166666666,QBP_DEFAULT_RESOURCE
734,End,,2025-04-03 14:23:36.724,2025-04-03 14:23:36.724,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
428,Start,,2025-02-23 12:54:00.000,2025-02-23 12:54:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
428,Activity A,cross_trained_employee-000001,2025-02-23 12:54:00.000,2025-02-23 14:58:21.839,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,31.09099583333333,QBP_DEFAULT_RESOURCE
428,Activity D,cross_trained_employee-000004,2025-02-23 14:58:21.839,2025-02-23 16:33:48.185,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,23.859774999999996,QBP_DEFAULT_RESOURCE
428,Activity H,cross_trained_employee-000005,2025-02-23 16:33:48.185,2025-02-24 07:44:59.871,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,227.54869166666668,QBP_DEFAULT_RESOURCE
428,Activity J,cross_trained_employee-000001,2025-02-24 07:44:59.871,2025-02-25 02:45:05.045,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,284.7715583333333,QBP_DEFAULT_RESOURCE
428,End,,2025-02-25 02:45:05.045,2025-02-25 02:45:05.045,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
619,Start,,2025-03-19 10:18:00.000,2025-03-19 10:18:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
619,Activity A,cross_trained_employee-000003,2025-03-19 10:18:00.000,2025-03-19 15:37:22.543,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,79.84392916666667,QBP_DEFAULT_RESOURCE
619,Activity C,cross_trained_employee-000008,2025-03-19 15:37:22.543,2025-03-19 16:32:16.249,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,13.723775000000002,QBP_DEFAULT_RESOURCE
619,Activity E,cross_trained_employee-000010,2025-03-19 16:32:16.249,2025-03-19 17:27:31.112,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,13.811929166666667,QBP_DEFAULT_RESOURCE
619,Activity F,cross_trained_employee-000004,2025-03-19 16:32:16.249,2025-03-19 22:47:16.855,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,93.75252499999999,QBP_DEFAULT_RESOURCE
619,Activity J,cross_trained_employee-000010,2025-03-19 22:47:16.855,2025-03-19 23:59:45.201,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,18.118108333333332,QBP_DEFAULT_RESOURCE
619,End,,2025-03-19 23:59:45.201,2025-03-19 23:59:45.201,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
891,Start,,2025-04-22 11:52:00.000,2025-04-22 11:52:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
891,Activity A,cross_trained_employee-000002,2025-04-22 11:52:00.000,2025-04-22 12:04:22.620,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,3.0942499999999997,QBP_DEFAULT_RESOURCE
891,Activity C,cross_trained_employee-000007,2025-04-22 12:04:22.620,2025-04-22 13:38:03.646,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,23.420941666666668,QBP_DEFAULT_RESOURCE
891,Activity E,cross_trained_employee-000005,2025-04-22 13:38:03.646,2025-04-22 16:35:37.709,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,44.39192916666667,QBP_DEFAULT_RESOURCE
891,Activity F,cross_trained_employee-000001,2025-04-22 13:38:03.646,2025-04-22 14:05:46.078,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,6.9268,QBP_DEFAULT_RESOURCE
891,Activity J,cross_trained_employee-000007,2025-04-22 16:35:37.709,2025-04-22 20:52:55.893,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,64.32576666666667,QBP_DEFAULT_RESOURCE
891,End,,2025-04-22 20:52:55.893,2025-04-22 20:52:55.893,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
960,Start,,2025-05-01 03:01:00.000,2025-05-01 03:01:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
960,Activity A,cross_trained_employee-000009,2025-05-01 03:01:00.000,2025-05-01 05:15:17.605,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,33.57335416666667,QBP_DEFAULT_RESOURCE
960,Activity D,cross_trained_employee-000007,2025-05-01 05:15:17.605,2025-05-01 05:52:30.675,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,9.304458333333335,QBP_DEFAULT_RESOURCE
960,Activity H,cross_trained_employee-000002,2025-05-01 05:52:30.675,2025-05-01 07:09:17.007,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,19.193050000000003,QBP_DEFAULT_RESOURCE
960,Activity J,cross_trained_employee-000003,2025-05-01 07:09:17.007,2025-05-01 07:50:27.095,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,10.292033333333332,QBP_DEFAULT_RESOURCE
960,End,,2025-05-01 07:50:27.095,2025-05-01 07:50:27.095,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
318,Start,,2025-02-09 18:40:00.000,2025-02-09 18:40:00.000,Variant 8,8,Event_0frlo4p,Process_1fs5yg9,,
318,Activity A,cross_trained_employee-000002,2025-02-09 18:40:00.000,2025-02-09 18:55:40.687,Variant 8,8,Activity_1b1ad30,Process_1fs5yg9,3.919529166666667,QBP_DEFAULT_RESOURCE
318,Activity B,cross_trained_employee-000009,2025-02-09 18:55:40.687,2025-02-10 00:26:00.800,Variant 8,8,Activity_0ostlyd,Process_1fs5yg9,82.58380416666667,QBP_DEFAULT_RESOURCE
318,Activity D,cross_trained_employee-000007,2025-02-10 00:26:00.800,2025-02-10 00:28:52.608,Variant 8,8,Activity_1eot9rf,Process_1fs5yg9,0.7158666666666667,QBP_DEFAULT_RESOURCE
318,Activity G,cross_trained_employee-000008,2025-02-10 00:28:52.608,2025-02-10 02:40:19.705,Variant 8,8,Activity_0oz9vlx,Process_1fs5yg9,32.61290416666667,QBP_DEFAULT_RESOURCE
318,Activity J,cross_trained_employee-000009,2025-02-10 02:40:19.705,2025-02-10 05:54:14.778,Variant 8,8,Activity_0k8rmwo,Process_1fs5yg9,48.47947083333333,QBP_DEFAULT_RESOURCE
318,End,,2025-02-10 05:54:14.778,2025-02-10 05:54:14.778,Variant 8,8,Event_11w9bbq,Process_1fs5yg9,,
307,Start,,2025-02-08 09:39:00.000,2025-02-08 09:39:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
307,Activity A,cross_trained_employee-000007,2025-02-08 09:39:00.000,2025-02-08 19:31:42.197,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,148.17582083333332,QBP_DEFAULT_RESOURCE
307,Activity C,cross_trained_employee-000004,2025-02-08 19:31:42.197,2025-02-08 21:31:34.431,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,29.96764166666667,QBP_DEFAULT_RESOURCE
307,Activity E,cross_trained_employee-000010,2025-02-08 21:31:34.431,2025-02-08 21:44:26.732,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,3.217920833333334,QBP_DEFAULT_RESOURCE
307,Activity F,cross_trained_employee-000007,2025-02-08 21:31:34.431,2025-02-08 23:18:20.815,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,26.693266666666666,QBP_DEFAULT_RESOURCE
307,Activity J,cross_trained_employee-000010,2025-02-08 23:18:20.815,2025-02-09 01:54:31.225,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,38.793375,QBP_DEFAULT_RESOURCE
307,End,,2025-02-09 01:54:31.225,2025-02-09 01:54:31.225,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
972,Start,,2025-05-02 15:02:00.000,2025-05-02 15:02:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
972,Activity A,cross_trained_employee-000004,2025-05-02 15:02:00.000,2025-05-02 15:04:42.465,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,0.6769375,QBP_DEFAULT_RESOURCE
972,Activity B,cross_trained_employee-000002,2025-05-02 15:04:42.465,2025-05-02 15:24:19.397,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,4.903883333333333,QBP_DEFAULT_RESOURCE
972,Activity C,cross_trained_employee-000005,2025-05-02 15:24:19.397,2025-05-02 16:04:39.060,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,10.081929166666667,QBP_DEFAULT_RESOURCE
972,Activity E,cross_trained_employee-000003,2025-05-02 16:04:39.060,2025-05-02 16:25:18.213,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,5.1631375,QBP_DEFAULT_RESOURCE
972,Activity F,cross_trained_employee-000004,2025-05-02 16:04:39.060,2025-05-02 23:20:10.233,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,108.8798875,QBP_DEFAULT_RESOURCE
972,Activity I,cross_trained_employee-000002,2025-05-02 23:20:10.233,2025-05-03 00:51:17.880,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,22.7818625,QBP_DEFAULT_RESOURCE
972,Activity J,cross_trained_employee-000006,2025-05-03 00:51:17.880,2025-05-03 02:06:07.798,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,18.457991666666665,QBP_DEFAULT_RESOURCE
972,End,,2025-05-03 02:06:07.798,2025-05-03 02:06:07.798,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
433,Start,,2025-02-24 03:55:00.000,2025-02-24 03:55:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
433,Activity A,cross_trained_employee-000009,2025-02-24 03:55:00.000,2025-02-24 14:21:17.080,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,156.5711666666667,QBP_DEFAULT_RESOURCE
433,Activity C,cross_trained_employee-000002,2025-02-24 14:21:17.080,2025-02-24 14:59:47.327,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,9.626029166666665,QBP_DEFAULT_RESOURCE
433,Activity E,cross_trained_employee-000007,2025-02-24 14:59:47.327,2025-02-25 02:22:25.327,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,170.40833333333333,QBP_DEFAULT_RESOURCE
433,Activity F,cross_trained_employee-000006,2025-02-24 14:59:47.327,2025-02-24 15:36:35.542,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,9.200895833333336,QBP_DEFAULT_RESOURCE
433,Activity J,cross_trained_employee-000006,2025-02-25 02:22:25.327,2025-02-25 11:13:55.476,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,132.87562083333336,QBP_DEFAULT_RESOURCE
433,End,,2025-02-25 11:13:55.476,2025-02-25 11:13:55.476,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
847,Start,,2025-04-16 23:46:00.000,2025-04-16 23:46:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
847,Activity A,cross_trained_employee-000004,2025-04-16 23:46:00.000,2025-04-17 07:26:07.621,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,114.78175416666667,QBP_DEFAULT_RESOURCE
847,Activity B,cross_trained_employee-000005,2025-04-17 07:26:07.621,2025-04-17 13:54:18.698,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,97.04615416666667,QBP_DEFAULT_RESOURCE
847,Activity C,cross_trained_employee-000010,2025-04-17 13:54:18.698,2025-04-17 23:12:10.015,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,139.46382083333336,QBP_DEFAULT_RESOURCE
847,Activity E,cross_trained_employee-000006,2025-04-17 23:12:10.015,2025-04-17 23:23:51.018,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,2.9208458333333334,QBP_DEFAULT_RESOURCE
847,Activity F,cross_trained_employee-000004,2025-04-17 23:12:10.015,2025-04-18 01:44:36.923,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,38.112116666666665,QBP_DEFAULT_RESOURCE
847,Activity I,cross_trained_employee-000006,2025-04-18 01:44:36.923,2025-04-18 03:10:44.156,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,21.2801375,QBP_DEFAULT_RESOURCE
847,Activity J,cross_trained_employee-000007,2025-04-18 03:10:44.156,2025-04-18 04:39:53.416,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,22.288583333333335,QBP_DEFAULT_RESOURCE
847,End,,2025-04-18 04:39:53.416,2025-04-18 04:39:53.416,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
422,Start,,2025-02-22 18:53:00.000,2025-02-22 18:53:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
422,Activity A,cross_trained_employee-000006,2025-02-22 18:53:00.000,2025-02-22 20:06:20.000,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,18.333333333333332,QBP_DEFAULT_RESOURCE
422,Activity C,cross_trained_employee-000005,2025-02-22 20:06:20.000,2025-02-23 01:08:18.411,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,75.24337916666666,QBP_DEFAULT_RESOURCE
422,Activity E,cross_trained_employee-000010,2025-02-23 01:08:18.411,2025-02-23 07:27:14.962,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,94.73562916666667,QBP_DEFAULT_RESOURCE
422,Activity F,cross_trained_employee-000003,2025-02-23 01:08:18.411,2025-02-23 02:01:35.332,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,13.320504166666666,QBP_DEFAULT_RESOURCE
422,Activity I,cross_trained_employee-000008,2025-02-23 07:27:14.962,2025-02-23 08:41:29.422,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,18.56025,QBP_DEFAULT_RESOURCE
422,Activity J,cross_trained_employee-000007,2025-02-23 08:41:29.422,2025-02-23 09:52:38.200,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,17.786575000000003,QBP_DEFAULT_RESOURCE
422,End,,2025-02-23 09:52:38.200,2025-02-23 09:52:38.200,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
962,Start,,2025-05-01 09:01:00.000,2025-05-01 09:01:00.000,Variant 4,4,Event_0frlo4p,Process_1fs5yg9,,
962,Activity A,cross_trained_employee-000007,2025-05-01 09:01:00.000,2025-05-01 09:15:39.812,Variant 4,4,Activity_1b1ad30,Process_1fs5yg9,3.6658833333333334,QBP_DEFAULT_RESOURCE
962,Activity C,cross_trained_employee-000006,2025-05-01 09:15:39.812,2025-05-01 11:08:37.462,Variant 4,4,Activity_1swvhdt,Process_1fs5yg9,28.24020833333333,QBP_DEFAULT_RESOURCE
962,Activity E,cross_trained_employee-000002,2025-05-01 11:08:37.462,2025-05-01 20:07:40.442,Variant 4,4,Activity_0fxu22k,Process_1fs5yg9,134.76241666666667,QBP_DEFAULT_RESOURCE
962,Activity F,cross_trained_employee-000003,2025-05-01 11:08:37.462,2025-05-01 13:07:56.771,Variant 4,4,Activity_1i0xxsy,Process_1fs5yg9,29.83045416666667,QBP_DEFAULT_RESOURCE
962,Activity J,cross_trained_employee-000009,2025-05-01 20:07:40.442,2025-05-01 21:15:26.170,Variant 4,4,Activity_0k8rmwo,Process_1fs5yg9,16.940533333333335,QBP_DEFAULT_RESOURCE
962,End,,2025-05-01 21:15:26.170,2025-05-01 21:15:26.170,Variant 4,4,Event_11w9bbq,Process_1fs5yg9,,
964,Start,,2025-05-01 15:01:00.000,2025-05-01 15:01:00.000,Variant 6,6,Event_0frlo4p,Process_1fs5yg9,,
964,Activity A,cross_trained_employee-000001,2025-05-01 15:01:00.000,2025-05-01 17:20:24.939,Variant 6,6,Activity_1b1ad30,Process_1fs5yg9,34.8539125,QBP_DEFAULT_RESOURCE
964,Activity B,cross_trained_employee-000008,2025-05-01 17:20:24.939,2025-05-02 07:54:45.164,Variant 6,6,Activity_0ostlyd,Process_1fs5yg9,218.33427083333333,QBP_DEFAULT_RESOURCE
964,Activity D,cross_trained_employee-000003,2025-05-02 07:54:45.164,2025-05-02 09:53:45.506,Variant 6,6,Activity_1eot9rf,Process_1fs5yg9,29.751424999999998,QBP_DEFAULT_RESOURCE
964,Activity G,cross_trained_employee-000008,2025-05-02 09:53:45.506,2025-05-02 11:08:41.705,Variant 6,6,Activity_0oz9vlx,Process_1fs5yg9,18.7341625,QBP_DEFAULT_RESOURCE
964,Activity I,cross_trained_employee-000007,2025-05-02 11:08:41.705,2025-05-02 18:30:38.472,Variant 6,6,Activity_1kt83un,Process_1fs5yg9,110.48652916666667,QBP_DEFAULT_RESOURCE
964,Activity J,cross_trained_employee-000008,2025-05-02 18:30:38.472,2025-05-02 18:31:13.911,Variant 6,6,Activity_0k8rmwo,Process_1fs5yg9,0.1476625,QBP_DEFAULT_RESOURCE
964,End,,2025-05-02 18:31:13.911,2025-05-02 18:31:13.911,Variant 6,6,Event_11w9bbq,Process_1fs5yg9,,
435,Start,,2025-02-24 09:55:00.000,2025-02-24 09:55:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
435,Activity A,cross_trained_employee-000003,2025-02-24 09:55:00.000,2025-02-24 12:05:55.614,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,32.731725,QBP_DEFAULT_RESOURCE
435,Activity D,cross_trained_employee-000006,2025-02-24 12:05:55.614,2025-02-24 14:09:39.483,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,30.932787499999996,QBP_DEFAULT_RESOURCE
435,Activity H,cross_trained_employee-000004,2025-02-24 14:09:39.483,2025-02-24 15:50:12.994,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,25.13962916666667,QBP_DEFAULT_RESOURCE
435,Activity I,cross_trained_employee-000002,2025-02-24 15:50:12.994,2025-02-24 16:23:46.159,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,8.388187499999999,QBP_DEFAULT_RESOURCE
435,Activity J,cross_trained_employee-000006,2025-02-24 16:23:46.159,2025-02-24 22:29:56.107,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,91.54145000000001,QBP_DEFAULT_RESOURCE
435,End,,2025-02-24 22:29:56.107,2025-02-24 22:29:56.107,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
849,Start,,2025-04-17 05:47:00.000,2025-04-17 05:47:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
849,Activity A,cross_trained_employee-000001,2025-04-17 05:47:00.000,2025-04-17 07:42:28.067,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,28.866945833333336,QBP_DEFAULT_RESOURCE
849,Activity B,cross_trained_employee-000009,2025-04-17 07:42:28.067,2025-04-17 15:08:46.517,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,111.576875,QBP_DEFAULT_RESOURCE
849,Activity C,cross_trained_employee-000002,2025-04-17 15:08:46.517,2025-04-17 15:58:55.229,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,12.5363,QBP_DEFAULT_RESOURCE
849,Activity E,cross_trained_employee-000006,2025-04-17 15:58:55.229,2025-04-17 18:11:14.914,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,33.08202083333334,QBP_DEFAULT_RESOURCE
849,Activity F,cross_trained_employee-000004,2025-04-17 15:58:55.229,2025-04-17 19:09:06.977,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,47.54895,QBP_DEFAULT_RESOURCE
849,Activity I,cross_trained_employee-000005,2025-04-17 19:09:06.977,2025-04-17 19:47:33.504,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,9.610529166666666,QBP_DEFAULT_RESOURCE
849,Activity J,cross_trained_employee-000008,2025-04-17 19:47:33.504,2025-04-17 23:37:18.156,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,57.43605,QBP_DEFAULT_RESOURCE
849,End,,2025-04-17 23:37:18.156,2025-04-17 23:37:18.156,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
424,Start,,2025-02-23 00:53:00.000,2025-02-23 00:53:00.000,Variant 11,11,Event_0frlo4p,Process_1fs5yg9,,
424,Activity A,cross_trained_employee-000006,2025-02-23 00:53:00.000,2025-02-23 05:34:02.041,Variant 11,11,Activity_1b1ad30,Process_1fs5yg9,70.00850416666667,QBP_DEFAULT_RESOURCE
424,Activity B,cross_trained_employee-000004,2025-02-23 05:34:02.041,2025-02-23 07:23:09.198,Variant 11,11,Activity_0ostlyd,Process_1fs5yg9,27.279820833333332,QBP_DEFAULT_RESOURCE
424,Activity D,cross_trained_employee-000009,2025-02-23 07:23:09.198,2025-02-23 12:16:21.691,Variant 11,11,Activity_1eot9rf,Process_1fs5yg9,73.30205416666665,QBP_DEFAULT_RESOURCE
424,Activity H,cross_trained_employee-000007,2025-02-23 12:16:21.691,2025-02-23 12:26:59.278,Variant 11,11,Activity_1xsbmdj,Process_1fs5yg9,2.6566125,QBP_DEFAULT_RESOURCE
424,Activity J,cross_trained_employee-000006,2025-02-23 12:26:59.278,2025-02-23 19:54:22.009,Variant 11,11,Activity_0k8rmwo,Process_1fs5yg9,111.84471249999999,QBP_DEFAULT_RESOURCE
424,End,,2025-02-23 19:54:22.009,2025-02-23 19:54:22.009,Variant 11,11,Event_11w9bbq,Process_1fs5yg9,,
859,Start,,2025-04-18 11:48:00.000,2025-04-18 11:48:00.000,Variant 2,2,Event_0frlo4p,Process_1fs5yg9,,
859,Activity A,cross_trained_employee-000010,2025-04-18 11:48:00.000,2025-04-18 12:34:38.736,Variant 2,2,Activity_1b1ad30,Process_1fs5yg9,11.6614,QBP_DEFAULT_RESOURCE
859,Activity C,cross_trained_employee-000001,2025-04-18 12:34:38.736,2025-04-18 13:27:02.277,Variant 2,2,Activity_1swvhdt,Process_1fs5yg9,13.098087500000002,QBP_DEFAULT_RESOURCE
859,Activity E,cross_trained_employee-000009,2025-04-18 13:27:02.277,2025-04-18 19:00:38.739,Variant 2,2,Activity_0fxu22k,Process_1fs5yg9,83.40192499999999,QBP_DEFAULT_RESOURCE
859,Activity F,cross_trained_employee-000010,2025-04-18 13:27:02.277,2025-04-18 14:31:46.663,Variant 2,2,Activity_1i0xxsy,Process_1fs5yg9,16.184941666666667,QBP_DEFAULT_RESOURCE
859,Activity I,cross_trained_employee-000007,2025-04-18 19:00:38.739,2025-04-18 20:28:13.840,Variant 2,2,Activity_1kt83un,Process_1fs5yg9,21.896254166666665,QBP_DEFAULT_RESOURCE
859,Activity J,cross_trained_employee-000009,2025-04-18 20:28:13.840,2025-04-19 05:49:52.881,Variant 2,2,Activity_0k8rmwo,Process_1fs5yg9,140.16267083333332,QBP_DEFAULT_RESOURCE
859,End,,2025-04-19 05:49:52.881,2025-04-19 05:49:52.881,Variant 2,2,Event_11w9bbq,Process_1fs5yg9,,
309,Start,,2025-02-08 15:39:00.000,2025-02-08 15:39:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
309,Activity A,cross_trained_employee-000008,2025-02-08 15:39:00.000,2025-02-08 17:38:16.310,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,29.817958333333337,QBP_DEFAULT_RESOURCE
309,Activity D,cross_trained_employee-000002,2025-02-08 17:38:16.310,2025-02-08 19:40:58.106,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,30.67415,QBP_DEFAULT_RESOURCE
309,Activity H,cross_trained_employee-000001,2025-02-08 19:40:58.106,2025-02-08 23:01:40.246,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,50.17558333333333,QBP_DEFAULT_RESOURCE
309,Activity J,cross_trained_employee-000005,2025-02-08 23:01:40.246,2025-02-08 23:33:35.574,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,7.980533333333333,QBP_DEFAULT_RESOURCE
309,End,,2025-02-08 23:33:35.574,2025-02-08 23:33:35.574,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
974,Start,,2025-05-02 21:02:00.000,2025-05-02 21:02:00.000,Variant 8,8,Event_0frlo4p,Process_1fs5yg9,,
974,Activity A,cross_trained_employee-000007,2025-05-02 21:02:00.000,2025-05-03 03:40:33.228,Variant 8,8,Activity_1b1ad30,Process_1fs5yg9,99.38844999999999,QBP_DEFAULT_RESOURCE
974,Activity B,cross_trained_employee-000010,2025-05-03 03:40:33.228,2025-05-03 03:55:37.876,Variant 8,8,Activity_0ostlyd,Process_1fs5yg9,3.769366666666667,QBP_DEFAULT_RESOURCE
